OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
963,4.80291E+11,4.80291E+11,48,29,121121,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,195.3609665,0.3424806,195.0184859,195.0184859,1159,429,408,0.615,0,0,65,0.159313725,343,0.840686275,528,106,139,283,0.200757576,747,273,160,71,119,124,273,160,71,71,124,0,48,0,211,225,311,0.282463186,2.199791461,5.943026348,3.83040611,1.399867293,0.820435044,0.364068051,0.610198564,0.635837159,1.399867293,0.820435044,0.364068051,0.364068051,0.635837159,0,0.246130513,0,6.030197571,0,1.830882353,0.939659878,0.939659878,0.904000231,0.778935566,0.908344009,0.827219251,0.901210092,0.490069279,0.783840504,0.828235294,0.706827309,0.745893321,17.54487304,0,2.605691865,14.93918118,87.55026438,0,16.40870087,0,95.17046507,13.1269607,791.26,0,0,1,3.281740175,0.000862813,133460,116605,32215,10662,0.000828011,0.606143184,0.000841017,0.698166643,0.000315478,0.097367467,0.000180725,0.054685617,20,18,13,14,15.33333333,5523.367594,790614.073
964,4.80291E+11,4.80291E+11,48,29,121119,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,551.0693237,12.6216209,538.4477028,209.59534,1960,702,702,0.62,97,0.138176638,215,0.306267806,390,0.555555556,752,150,251,351,0.199468085,1924,52,1554,19,202,97,52,1554,19,158,97,0,44,0,169,664,1091,0.087837838,3.349311106,9.351352945,9.179593401,0.248097119,7.414286978,0.09065087,0.963761885,0.462796549,0.248097119,7.414286978,0.09065087,0.753833554,0.462796549,0,0.209928331,0,12.52890451,0,2.740740741,0.436764842,0.436764842,0.42303382,0.364508854,0.611472391,0.833335216,0.921870512,0.591207482,0.990731205,0.562032885,0.390852391,0.543814214,15.45998788,0,1.084621509,14.37536637,50.3337276,0,0,1.188601969,48.73268075,16.64042757,1046.07,0,0,2,2.377203939,0.001020408,143818,116292,99461,48260,0.000892274,0.653186725,0.00083876,0.696292571,0.00097401,0.300613553,0.000818024,0.24752653,14,5,9,13,10.5,6583.348384,2230147.895
965,4.80291E+11,4.80291E+11,48,29,121108,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,179.3041614,0,179.3041614,179.3041614,1942,747,714,0.539,16,0.022408964,297,0.415966387,401,0.56162465,728,120,191,417,0.164835165,145,8,5,0,132,0,8,5,0,45,0,5,82,0,40,43,62,0.275862069,4.166105205,10.83075811,0.808681733,0.044616923,0.027885577,0,0.736179233,0,0.044616923,0.027885577,0,0.250970193,0,0.027885577,0.457323463,0,4.974786938,0,0.203081232,0.32902836,0.224596797,0.66952349,0.518195134,0.371491868,0.400651676,0.446038601,0.434412219,0.138955438,0.332187858,5.020689655,0.017940588,20.00751259,0,0.776417729,19.23109486,78.55790903,0,3.569353857,0,92.80320027,14.27741543,815.4,0,0,1,3.569353857,0.000514933,148548,118345,97085,43969,0.00092162,0.674669246,0.000853567,0.708584806,0.000950743,0.293432267,0.00074529,0.225517903,7,9,12,14,11.33333333,4531.650602,725633.9615
966,4.80291E+11,4.80291E+11,48,29,121118,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,57.0682392,0,57.0682392,57.0682392,2195,1072,1072,0.825,0,0,465,0.433768657,607,0.566231343,977,200,326,451,0.204708291,29,0,28,0,1,0,0,28,0,0,0,0,1,0,0,15,14,0,18.7845291,38.46272516,0.508163567,0,0.490640685,0,0.017522882,0,0,0.490640685,0,0,0,0,0.017522882,0,19.29269267,0,0.027052239,0.216396932,0.093197086,0.216396932,0.072132311,0.11444394,0.033516732,0.037313599,0,0.026079137,0.057654076,33.68965517,6E-15,19.3128101,0,0,19.3128101,164.5524749,0,0,0,213.0782405,22.42928848,130.09,0,0,2,22.42928848,0.000911162,134566,115463,142116,56449,0.000834873,0.611166369,0.000832781,0.691328974,0.001391726,0.429535151,0.00095683,0.289528079,2,2,18,20,13.33333333,2676.618427,230951.7911
967,4.80291E+11,4.80291E+11,48,29,121118,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,422.5923968,0,422.5923968,394.39565,1898,754,740,0.548,120,0.162162162,194,0.262162162,426,0.575675676,999,204,299,496,0.204204204,503,32,12,329,104,26,32,12,329,45,26,37,22,0,107,166,230,0.212723658,1.911785792,4.812426303,1.275369036,0.081136798,0.030426299,0.8341877,0.263694592,0.065923648,0.081136798,0.030426299,0.8341877,0.114098622,0.065923648,0.093814422,0.055781548,0,3.187154828,0,0.67972973,0.634433939,0.634433939,0.637228027,0.596308413,0.607255411,0.650839605,0.636172452,0.658284239,0.418992087,0.669773635,1.986083499,0.373034825,13.08521013,0,0.782826596,12.30238353,54.54182369,0,12.11569361,0,51.49169783,12.11569361,611.55,0,0,2,3.028923402,0.001053741,125937,107994,76602,30978,0.000781337,0.571975529,0.00077891,0.646608708,0.000750155,0.231523907,0.000525088,0.158886797,13,11,10,15,12.33333333,7796.758903,1710205.859
968,4.80291E+11,4.80291E+11,48,29,121121,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,422.1572537,0.8507653,421.3064884,421.30649,1734,644,597,0.603,6,0.010050251,106,0.177554439,485,0.81239531,1035,197,251,587,0.190338164,83,0,10,6,67,0,0,10,6,67,0,0,0,0,31,26,26,0.373493976,1.528578399,4.115768547,0.197006222,0,0.023735689,0.014241414,0.159029119,0,0,0.023735689,0.014241414,0.159029119,0,0,0,0,1.725584621,0,0.139028476,0.562297071,0.383827464,0.562297071,0.297073257,0.322015657,0.324952407,0.355745428,0.122566278,0.091359384,0.148479428,12.46987952,1.04399E-05,13.21433504,0,4.643446258,8.570888781,50.14800527,0,3.038168258,7.595420645,51.64886039,6.076336516,-99999,0,0,-99999,-99999,-99999,134248,119122,-99999,-99999,0.0008329,0.60972209,0.000859171,0.713237055,-99999,-99999,-99999,-99999,5,4,9,1,4.833333333,5861.837607,1708447.131
969,4.80291E+11,4.80291E+11,48,29,121122,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,241.4421513,0,241.4421513,241.44215,1756,615,563,0.56,0,0,135,0.239786856,428,0.760213144,754,144,194,416,0.190981432,77,15,0,16,46,0,15,0,16,35,0,0,11,0,18,35,24,0.233766234,2.547194017,7.272963731,0.318916975,0.062126683,0,0.066268462,0.190521829,0,0.062126683,0,0.066268462,0.144962261,0,0,0.045559568,0,2.866110992,0,0.136767318,0.86736744,0.592070387,0.924419164,0.616279443,0.347828731,0.367451039,0.394422644,0.085123977,0.084015276,0.185318893,9.792207792,0.000151912,14.03205704,0,0.946108998,13.08594804,55.68671389,0,2.650738475,0,60.96698493,13.25369238,-99999,0,0,1,2.650738475,0.000569476,120721,108119,-99999,-99999,0.000748976,0.548285713,0.000779812,0.647357139,-99999,-99999,-99999,-99999,6,12,10,1,6.666666667,5493.758849,977102.5463
970,4.80291E+11,4.80291E+11,48,29,131606,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,632.9456616,7.8634633,625.0821983,604.2355967,3248,1026,940,0.567,0,0,183,0.194680851,757,0.805319149,1303,301,444,558,0.231005372,107,11,2,5,89,0,11,2,5,13,0,0,76,0,25,56,26,0.23364486,1.698013168,5.375386716,0.177083245,0.01820482,0.003309967,0.008274918,0.14729354,0,0.01820482,0.003309967,0.008274918,0.021514787,0,0,0.125778753,0,1.875096413,0,0.113829787,0.436136934,0.375667907,0.590571758,0.457088386,0.243359932,0.337930015,0.372677703,0.088279655,0.063785395,0.15177305,12.17757009,1.39844E-05,12.2288848,1.553277541,1.194547577,9.481059678,39.94508253,2.047730688,4.095461376,0,38.90688307,11.26251878,-99999,0,0,-99999,-99999,-99999,100325,95058,-99999,-99999,0.000622435,0.455651992,0.000685609,0.569155051,-99999,-99999,-99999,-99999,4,7,8,1,4.833333333,8268.851035,2561497.1
971,4.80291E+11,4.80291E+11,48,29,131608,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,863.2107386,2.8110096,860.399729,860.399729,3350,1082,1053,0.624,7,0.006647673,336,0.319088319,710,0.674264008,1166,323,431,412,0.277015437,762,56,20,318,125,243,56,20,318,89,243,2,34,0,226,299,237,0.296587927,1.257555022,3.893539116,0.885634868,0.065086027,0.02324501,0.369595653,0.14528131,0.282426867,0.065086027,0.02324501,0.369595653,0.103440293,0.282426867,0.002324501,0.039516516,0,2.143189889,0,0.723646724,0.815866135,0.815866135,0.730612022,0.683695752,0.687323075,0.694685304,0.722201564,0.750295824,0.370622568,0.790456432,1.530183727,0.588496837,15.31008622,2.488964031,1.061499009,11.75962318,69.70081228,4.463041852,8.182243395,0.743840309,75.12787118,13.38912556,-99999,0,0,2,1.487680617,0.000597015,94339,89198,-99999,-99999,0.000585297,0.428465022,0.000643344,0.534068592,-99999,-99999,-99999,-99999,16,15,11,1,9.166666667,8657.275273,3493367.28
972,4.80292E+11,4.80292E+11,48,29,180101,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,126.0385441,1.6231999,124.4153442,124.4153442,1264,397,397,0.636,9,0.022670025,200,0.503778338,188,0.473551637,466,102,157,207,0.21888412,15,0,0,0,15,0,0,0,0,15,0,0,0,0,2,6,7,0.133333333,3.190924741,10.15951857,0.120563907,0,0,0,0.120563907,0,0,0,0,0.120563907,0,0,0,0,3.311488648,0,0.037783375,0,0,0,0,0.225572245,0.176768866,0.19679373,0.00022681,0.023455825,0.062370062,31.06666667,8.8E-14,22.54889667,0,0.123019699,22.42587697,92.60851283,0,0,0,46.29654033,61.72872044,354.06,0,0,8,41.15248029,0.006329114,170780,141642,219770,128561,0.001059552,0.775641637,0.001021598,0.848074436,0.002152183,0.664238651,0.002179153,0.659392006,3,1,14,17,11,3671.196517,510071.124
973,4.80292E+11,4.80292E+11,48,29,181901,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,178.1852926,0,178.1852926,178.1852926,3113,1105,918,0.796,142,0.154684096,454,0.494553377,322,0.350762527,990,266,342,382,0.268686869,266,21,55,0,34,156,21,55,0,28,156,6,0,0,109,115,42,0.409774436,6.201409689,17.4705777,1.492828034,0.117854845,0.308667451,0,0.190812606,0.875493133,0.117854845,0.308667451,0,0.157139793,0.875493133,0.033672813,0,0,7.694237723,0,0.289760349,0.79510375,0.684865093,0.721874172,0.558713307,0.48487678,0.555759638,0.61871762,0.815691421,0.15744303,0.423566879,3.721804511,0.06575599,15.02087472,5.005224354,1.495842058,8.519808306,21.56137549,7.183533396,0,0,32.32590028,0,233.35,0,0,2.33,8.368816406,0.000748474,132295,116002,41829,19088,0.000820783,0.600852034,0.000836668,0.69455621,0.000409627,0.126425074,0.000323548,0.097902744,10,10,7,19,12,4636.195287,721108.4388
974,4.80292E+11,4.80292E+11,48,29,151200,5,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,515.4965606,8.7700732,506.7264874,506.7264874,4140,1109,1085,0.629,12,0.011059908,158,0.14562212,915,0.843317972,1399,337,609,453,0.240886347,88,5,5,4,74,0,5,5,4,72,0,0,2,0,30,26,32,0.340909091,2.188557393,8.170088012,0.173663707,0.009867256,0.009867256,0.007893805,0.14603539,0,0.009867256,0.009867256,0.007893805,0.142088487,0,0,0.003946902,0,2.362221099,0,0.081105991,0.441540639,0.380322405,0.445241752,0.344606445,0.194079526,0.276528055,0.305084563,0.019888895,0.041627247,0.118359112,15.89772727,3.38844E-07,15.79383443,2.939497308,1.465762891,11.38857423,58.11987479,5.052035099,10.1040702,1.263008775,54.30937732,13.89309652,851.61,0,0,7,8.841061423,0.001690821,125366,113952,41733,20287,0.000777795,0.569382184,0.000821883,0.682281937,0.000408687,0.126134921,0.000343872,0.104052439,3,5,10,13,9,6766.227907,2086184.536
975,4.80292E+11,4.80292E+11,48,29,151301,4,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,249.3456448,0,249.3456448,249.3456448,2489,729,710,0.661,39,0.054929577,123,0.173239437,548,0.771830986,830,222,383,225,0.26746988,40,24,6,8,2,0,24,6,8,2,0,0,0,0,16,15,9,0.4,2.923652429,9.982127428,0.160419886,0.096251932,0.024062983,0.032083977,0.008020994,0,0.096251932,0.024062983,0.032083977,0.008020994,0,0,0,0,3.084072315,0,0.056338028,0.76660311,0.660315977,0.76660311,0.51106874,0.164588394,0.170659044,0.181771421,9.96905E-06,0.031633057,0.091954023,20.75,2.64657E-09,19.71861265,0,0,19.71861265,105.2739462,0,0,0,115.5023182,28.2339,881.12,0,0,1,2.566718182,0.000401768,116000,104852,23847,11654,0.000719686,0.526844068,0.000756249,0.627796139,0.000233531,0.072075802,0.000197539,0.059773605,2,9,15,13,11.16666667,4430.783814,1009087.133
976,4.80292E+11,4.80292E+11,48,29,161901,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,5102.061743,117.9583741,4984.103369,4984.103369,1109,395,328,0.566,19,0.057926829,65,0.198170732,244,0.743902439,635,168,231,236,0.264566929,2835,14,0,56,2759,6,14,0,56,17,6,2742,0,0,490,802,1543,0.172839506,0.079251968,0.222507424,0.568808428,0.002808931,0,0.011235722,0.553559948,0.001203827,0.002808931,0,0.011235722,0.003410844,0.001203827,0.550149103,0,0,0.648060395,0,8.643292683,0.103314168,0.088989981,0.111666513,0.086427204,0.28675044,0.122958128,0.131095156,0.383602948,0.562373225,0.365994236,0.223985891,0.460236814,4.486468653,0.226880883,1.439134149,2.820453622,16.6133312,0.513633007,2.95338979,1.155674265,14.6385407,3.7238393,-99999,0,0,-99999,-99999,-99999,46385,45091,-99999,-99999,0.000287781,0.210669501,0.00032522,0.269980122,-99999,-99999,-99999,-99999,5,2,6,1,3.5,21098.39964,20647765.56
977,4.80292E+11,4.80292E+11,48,29,161302,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,707.5629428,5.9462144,701.6167284,701.6167284,3990,1015,956,0.559,45,0.04707113,246,0.257322176,665,0.695606695,1533,409,692,432,0.26679713,29,11,3,0,15,0,11,3,0,0,0,0,15,0,4,13,12,0.137931034,1.44665878,5.686865547,0.041333108,0.015678075,0.004275839,0,0.021379194,0,0.015678075,0.004275839,0,0,0,0,0.021379194,0,1.487991888,0,0.030334728,0.858705285,0.586157547,0.858705285,0.453671892,0.115827184,0.157332453,0.175155506,1.13696E-06,0.014431451,0.037131882,52.86206897,0,7.780999392,0.650683911,1.323607457,5.806708024,17.94620836,1.82435787,0,0,20.06793657,4.560894674,308.46,0,0,5,4.560894674,0.001253133,83786,83401,10838,21129,0.000519824,0.380535837,0.000601532,0.499359343,0.000106135,0.032757057,0.000358144,0.108371074,2,7,6,18,9.5,11564.72639,2863456.52
978,4.80292E+11,4.80292E+11,48,29,152100,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,6000.988316,27.7238787,5973.264437,5973.264437,828,201,184,0.639,0,0,55,0.298913043,129,0.701086957,420,115,148,157,0.273809524,288,0,0,29,259,0,0,0,29,259,0,0,0,0,107,151,30,0.371527778,0.033649942,0.13861767,0.048214842,0,0,0.004854967,0.043359875,0,0,0,0.004854967,0.043359875,0,0,0,0,0.081864784,0,1.565217391,0.471193073,0.202931811,0.471193073,0.157064358,0.790048799,0.298415245,0.312062191,0.472497995,0.516129032,0.813559322,1.458333333,0.632336662,2.339319412,0.627426374,8.41813E-05,1.711808857,1.536446293,1.285729115,0,0,2.142881859,0.107144093,-99999,0,0,-99999,-99999,-99999,44720,43425,-99999,-99999,0.000277451,0.203107472,0.000313204,0.260005029,-99999,-99999,-99999,-99999,18,2,2,1,4.333333333,20894.02992,24285669.44
979,4.80292E+11,4.80292E+11,48,29,162003,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,2441.53975,4.8994988,2436.640251,2436.640251,2313,730,637,0.605,52,0.081632653,170,0.266875981,415,0.651491366,1138,260,456,422,0.228471002,53,4,0,6,26,17,4,0,6,26,17,0,0,0,24,19,10,0.452830189,0.299592851,0.949257897,0.021751262,0.001641605,0,0.002462407,0.01067043,0.00697682,0.001641605,0,0.002462407,0.01067043,0.00697682,0,0,0,0.321344113,0,0.083202512,0.83369536,0.718106096,0.83369536,0.555796906,0.223486126,0.366205803,0.401710875,0.037613549,0.044801352,0.08900084,21.47169811,1.28604E-09,5.582528887,0.457785602,0.158953729,4.965789556,11.1235132,1.313283731,0.787970239,0,12.34486707,2.363910716,-99999,0,0,-99999,-99999,-99999,39868,39392,-99999,-99999,0.000247349,0.181070856,0.000284116,0.235857642,-99999,-99999,-99999,-99999,3,10,5,1,4.166666667,15836.8852,9880774.857
980,4.80292E+11,4.80292E+11,48,29,171601,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,366.0942173,13.6599351,352.4342822,352.43428,925,250,232,0.618,16,0.068965517,72,0.310344828,144,0.620689655,413,128,184,101,0.309927361,78,0,0,73,5,0,0,0,73,0,0,0,5,0,5,34,39,0.064102564,0.70935211,2.624602805,0.221317858,0,0,0.207130816,0.014187042,0,0,0,0.207130816,0,0,0,0.014187042,0,0.930669968,0,0.336206897,0.343519741,0.1479459,0.343519741,0.11450658,0.567999887,0.228875928,0.136294708,0.000565158,0.1555334,0.317718941,5.294871795,0.01363832,4.815119024,1.039227903,0,3.775891121,9.689863252,0,0,0,14.52753111,0,579.36,0,0,6,10.89564833,0.006486486,127547,120653,7620,22371,0.000791326,0.579287761,0.000870214,0.722403842,7.46218E-05,0.023030889,0.000379196,0.114741318,12,2,5,15,9,9525.462996,1481562.867
981,4.80292E+11,4.80292E+11,48,29,171402,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,151.1261129,0,151.1261129,151.1261129,2656,554,554,0.565,16,0.028880866,125,0.225631769,413,0.745487365,738,224,345,169,0.303523035,5,0,0,0,0,5,0,0,0,0,5,0,0,0,2,3,0,0.4,3.665812541,17.57472583,0.033084951,0,0,0,0,0.033084951,0,0,0,0,0.033084951,0,0,0,3.698897492,0,0.009025271,0,0,0,0,0.073711985,0.082960199,0.092358158,1.332E-12,0.003757986,0.01345895,147.6,0,19.7342548,0,1.444178179,18.29007662,107.3201692,0,12.70462108,8.469747388,97.40209496,25.40924216,639.71,0,0,4.33,18.3370031,0.001630271,138459,127407,71682,44361,0.000859026,0.628847438,0.000918927,0.762843081,0.000701974,0.216653569,0.000751934,0.227528479,1,1,15,14,10,3571.377526,611597.9707
982,4.80292E+11,4.80292E+11,48,29,171914,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,142.3177392,1.2144965,141.1032427,135.56414,1453,449,423,0.639,16,0.037825059,80,0.189125296,327,0.773049645,781,162,311,308,0.207426376,18,0,0,18,0,0,0,0,18,0,0,0,0,0,1,10,7,0.055555556,3.312085335,10.7181737,0.132778477,0,0,0.132778477,0,0,0,0,0.132778477,0,0,0,0,0,3.444863811,0,0.042553191,0,0,0,0,0.246022578,0.025133648,0,0,0.024473148,0.04505632,43.38888889,0,18.87313128,0,0,18.87313128,95.29022681,0,0,0,122.4635215,13.60705795,450.62,0,0,2,9.071371965,0.001376462,93818,94975,13322,33912,0.000582065,0.426098765,0.00068501,0.568658093,0.000130461,0.040264765,0.00057482,0.173935344,4,1,14,16,10.83333333,3670.350081,575950.9378
983,4.80292E+11,4.80292E+11,48,29,171924,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,890.3890205,6.170087,884.2189335,884.2189335,4965,2415,2199,0.723,115,0.052296498,986,0.44838563,1098,0.499317872,1773,363,531,879,0.204737733,2314,12,1435,6,223,638,12,1435,6,13,638,0,210,0,309,1245,760,0.133535004,2.731224031,5.615125182,2.616998927,0.0135713,1.622901236,0.00678565,0.252199983,0.721540759,0.0135713,1.622901236,0.00678565,0.014702241,0.721540759,0,0.237497742,0,5.348222958,0,1.052296498,0.571459246,0.571459246,0.525263954,0.452595875,0.649866691,0.65836583,0.731956246,0.684804371,0.635801621,0.867629068,0.766205704,0.791524619,18.141737,5.915277361,4.479447648,7.747011987,61.30680756,10.13323699,8.685631702,5.790421134,65.8660404,5.790421134,968.29,0,0,1.67,1.208750412,0.000336354,125016,124912,21791,16356,0.000775623,0.567792569,0.000900932,0.747904392,0.000213397,0.065861694,0.00027724,0.083890259,15,7,11,13,11.66666667,7452.986234,3603354.769
984,4.8453E+11,4.8453E+11,48,453,2314,4,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,54.3538457,0,54.3538457,54.3538457,1964,702,679,0.811,159,0.234167894,310,0.456553756,210,0.309278351,748,186,305,257,0.248663102,24,0,16,3,5,0,0,16,3,5,0,0,0,0,3,8,13,0.125,12.91536948,36.13359781,0.441551093,0,0.294367396,0.055193887,0.091989811,0,0,0.294367396,0.055193887,0.091989811,0,0,0,0,13.35692058,0,0.035346097,0.780107101,0.53250594,0.780107101,0.412146834,0.128477538,0.079781767,0.084926921,1E-15,0.024144869,0.062176166,31.16666667,7.9E-14,18.30887473,0,1.22816282,17.08071191,62.82977692,0,0,0,94.19756659,0,265.54,0,0,28.33,333.5771327,0.014424644,173647,125866,162213,79875,0.001482118,0.701368834,0.00139148,0.789054321,0.003537297,0.55811193,0.004118111,0.692325694,2,6,11,18,11,2205.866871,219967.8156
985,4.80292E+11,4.80292E+11,48,29,171925,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,461.9566623,0,461.9566623,461.9566623,3803,1149,1149,0.615,0,0,123,0.107049608,1026,0.892950392,1679,335,529,815,0.199523526,302,15,23,26,38,200,15,23,26,9,200,24,5,0,115,142,45,0.380794702,2.487246302,8.232373966,0.653740978,0.032470578,0.04978822,0.056282336,0.082258799,0.432941045,0.032470578,0.04978822,0.056282336,0.019482347,0.432941045,0.051952925,0.010823526,0,3.14098728,0,0.26283725,0.67731594,0.67731594,0.618281566,0.5785786,0.412084453,0.525073867,0.575854815,0.790092973,0.147137637,0.304896517,5.559602649,0.010466217,21.88686957,2.296063093,2.481931966,17.10887451,133.5107057,5.541645373,11.08329075,5.541645373,137.155723,29.09363821,706.77,0,0,2.33,3.22800843,0.000612674,118324,115627,31269,17770,0.000734105,0.537399116,0.000833964,0.692310916,0.000306214,0.094508251,0.000301208,0.091142694,8,11,17,14,13.5,9201.14937,1869513.078
